customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01326,Male,0,Yes,No,5,Yes,Yes,No,No internet,No internet,Yes,No,No,Yes,One year,Yes,Bank transfer,46.45,173.86,No
CUST01327,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,37.49,1308.27,Yes
CUST01328,Female,0,Yes,No,8,Yes,Yes,No,No,No,Yes,No,Yes,No internet,Month-to-month,No,Electronic check,53.99,414.56,Yes
CUST01329,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,54.18,421.02,No
CUST01330,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,Yes,No internet,No,One year,No,Electronic check,78.75,1265.21,No
CUST01331,Female,0,No,No,27,Yes,No,Fiber optic,No,No internet,Yes,No internet,Yes,No internet,Month-to-month,Yes,Bank transfer,60.88,1792.38,Yes
CUST01332,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No,No internet,Yes,No internet,Yes,No internet,Month-to-month,No,Credit card,79.68,5132.3,No
CUST01333,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,44.81,320.47,No
CUST01334,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,No,No internet,Yes,No,No internet,Month-to-month,Yes,Mailed check,63.93,963.56,Yes
CUST01335,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No internet,Yes,Yes,Month-to-month,Yes,Bank transfer,54.36,116.41,Yes
CUST01336,Male,0,No,Yes,34,No,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.45,2511.86,No
CUST01337,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.12,1224.16,Yes
CUST01338,Female,0,Yes,No,29,Yes,No,DSL,Yes,No internet,No,Yes,No,No,Month-to-month,Yes,Mailed check,42.17,1153.39,No
CUST01339,Female,0,Yes,Yes,9,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,18.0,0.0,No
CUST01340,Male,1,Yes,No,44,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.69,4027.79,Yes
CUST01341,Female,1,No,No,18,Yes,No,DSL,No,No internet,No internet,No,Yes,No,Month-to-month,No,Electronic check,68.3,1345.65,No
CUST01342,Male,0,No,No,69,Yes,No phone service,DSL,No,No internet,No,No,Yes,Yes,One year,No,Mailed check,75.9,5158.23,No
CUST01343,Male,0,No,No,1,Yes,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,Yes,One year,Yes,Credit card,65.69,206.79,No
CUST01344,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,61.05,1034.99,No
CUST01345,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,No internet,No internet,No,No,Month-to-month,No,Bank transfer,60.9,2181.09,No
CUST01346,Male,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,84.4,1962.71,Yes
CUST01347,Male,0,No,No,0,Yes,No,DSL,No,No internet,No,No,No internet,No,One year,Yes,Credit card,61.28,0.0,No
CUST01348,Female,0,Yes,No,72,Yes,No,DSL,No internet,No,No,No,No internet,Yes,Month-to-month,No,Bank transfer,95.77,7071.16,Yes
CUST01349,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No internet,No,Yes,Month-to-month,Yes,Bank transfer,34.92,468.97,Yes
CUST01350,Female,1,Yes,No,6,Yes,Yes,No,No internet,No,No,Yes,No,No,Month-to-month,No,Bank transfer,50.67,361.8,Yes
CUST01351,Female,0,No,Yes,15,Yes,Yes,No,Yes,Yes,No,No internet,No,No,Month-to-month,Yes,Electronic check,61.91,705.81,Yes
CUST01352,Male,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,66.08,1105.22,No
CUST01353,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet,No,Two year,Yes,Mailed check,88.06,2840.86,No
CUST01354,Female,0,No,No,11,Yes,Yes,No,Yes,No internet,No,No,No,No internet,Two year,Yes,Mailed check,46.87,500.8,No
CUST01355,Female,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,No internet,No,No internet,Yes,Two year,No,Electronic check,56.46,670.16,No
CUST01356,Female,0,No,Yes,18,No,No,Fiber optic,No,No internet,No,No,No,Yes,Two year,Yes,Electronic check,76.57,1422.51,No
CUST01357,Male,1,Yes,No,12,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.92,642.79,Yes
CUST01358,Female,1,No,No,59,No,Yes,Fiber optic,Yes,No,No internet,No internet,Yes,No,Month-to-month,No,Bank transfer,91.98,5190.89,No
CUST01359,Male,1,No,No,45,Yes,No,No,No internet,No internet,Yes,No,Yes,No,One year,No,Credit card,81.84,3780.04,No
CUST01360,Female,0,No,Yes,14,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,65.55,1022.56,No
CUST01361,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet,No internet,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.58,0.0,Yes
CUST01362,Male,0,No,Yes,55,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet,Month-to-month,No,Credit card,53.4,2882.86,No
CUST01363,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No internet,No,No,No internet,No,Month-to-month,Yes,Bank transfer,61.19,142.8,Yes
CUST01364,Female,0,No,No,6,Yes,No phone service,Fiber optic,No internet,No internet,Yes,Yes,No,No internet,Month-to-month,No,Credit card,78.16,408.95,Yes
CUST01365,Female,0,Yes,Yes,3,Yes,No,DSL,No,No internet,No,Yes,No internet,Yes,Month-to-month,Yes,Electronic check,30.7,220.23,Yes
CUST01366,Male,0,Yes,Yes,4,Yes,Yes,No,No internet,No internet,Yes,No internet,Yes,No,Month-to-month,No,Credit card,57.1,243.53,Yes
CUST01367,Female,0,Yes,No,38,No,Yes,DSL,Yes,No,No internet,Yes,No,No internet,Two year,Yes,Credit card,77.67,2773.43,No
CUST01368,Male,0,No,Yes,20,Yes,Yes,No,Yes,No internet,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.2,875.67,Yes
CUST01369,Female,0,No,No,72,Yes,No phone service,DSL,No internet,Yes,No internet,No,Yes,Yes,Two year,Yes,Electronic check,74.56,5381.37,No
CUST01370,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet,Month-to-month,Yes,Electronic check,42.78,263.36,Yes
CUST01371,Male,0,Yes,No,15,Yes,Yes,DSL,No internet,No internet,No,No,No,Yes,Two year,Yes,Electronic check,60.76,977.39,No
CUST01372,Female,0,Yes,No,72,No,Yes,Fiber optic,No,No,No,No internet,No,No,Month-to-month,Yes,Credit card,65.54,4525.67,Yes
CUST01373,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No internet,Yes,No internet,Yes,One year,No,Mailed check,60.71,2547.45,No
CUST01374,Male,0,No,No,31,Yes,Yes,No,No,No internet,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,70.95,2250.67,No
CUST01375,Male,0,No,No,5,Yes,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,Yes,One year,No,Credit card,65.42,268.84,No
CUST01376,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No internet,No,Yes,No internet,Yes,No internet,Two year,Yes,Mailed check,67.96,2333.26,No
CUST01377,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No internet,No internet,Month-to-month,No,Bank transfer,39.23,347.4,No
CUST01378,Female,0,No,Yes,18,Yes,No phone service,DSL,Yes,No internet,Yes,No,Yes,No,Month-to-month,No,Electronic check,54.9,1076.54,No
CUST01379,Female,0,No,Yes,22,Yes,Yes,No,No,No internet,Yes,No,No internet,No internet,Month-to-month,No,Mailed check,64.04,1299.56,Yes
CUST01380,Female,0,Yes,Yes,22,Yes,Yes,DSL,No internet,No,Yes,Yes,No internet,Yes,Month-to-month,Yes,Credit card,83.83,1823.84,Yes
CUST01381,Female,0,Yes,No,31,Yes,No,No,No internet,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.87,2179.17,No
CUST01382,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No internet,No,No,Yes,No internet,One year,Yes,Mailed check,94.29,2595.06,No
CUST01383,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,62.91,74.96,Yes
CUST01384,Male,0,No,No,14,Yes,Yes,No,No,No,Yes,No,No internet,No,One year,No,Bank transfer,75.22,1050.71,No
CUST01385,Female,1,Yes,No,26,Yes,Yes,No,No,Yes,No internet,No internet,Yes,No,Two year,Yes,Bank transfer,63.23,1434.22,No
CUST01386,Male,0,Yes,No,8,Yes,Yes,DSL,No,No internet,Yes,No internet,Yes,Yes,One year,Yes,Credit card,65.41,387.05,No
CUST01387,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,Yes,No internet,No,No,Month-to-month,Yes,Electronic check,57.2,587.05,Yes
CUST01388,Male,0,No,No,3,Yes,Yes,No,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,88.24,245.18,No
CUST01389,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,51.29,727.55,No
CUST01390,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,No internet,No internet,Month-to-month,No,Electronic check,112.71,8195.5,Yes
CUST01391,Female,0,Yes,No,8,No,Yes,Fiber optic,No internet,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.76,757.1,Yes
CUST01392,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet,Two year,No,Mailed check,50.39,793.94,No
CUST01393,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet,No,No internet,No,No internet,One year,No,Electronic check,70.67,2436.47,No
CUST01394,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No internet,No,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,28.52,34.1,Yes
CUST01395,Female,0,Yes,No,55,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,104.69,5801.89,Yes
CUST01396,Male,0,Yes,No,11,Yes,No,No,No,No,Yes,No,No,No internet,Month-to-month,No,Credit card,23.29,73.79,No
CUST01397,Male,0,No,No,48,Yes,No,Fiber optic,No internet,Yes,No,No internet,No,No,Two year,Yes,Bank transfer,49.82,2453.65,No
CUST01398,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No internet,No,Yes,No,Yes,No,Two year,Yes,Credit card,47.68,0.0,No
CUST01399,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No internet,Month-to-month,No,Electronic check,47.39,154.19,Yes
CUST01400,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,No,No internet,Month-to-month,No,Electronic check,39.53,541.28,Yes
CUST01401,Male,0,No,No,10,Yes,Yes,No,No,Yes,No internet,No,No internet,No,One year,No,Credit card,49.89,537.73,No
CUST01402,Male,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,86.86,3929.9,Yes
CUST01403,Female,0,Yes,No,0,Yes,No phone service,DSL,No,No,No internet,No,No,Yes,Month-to-month,Yes,Electronic check,64.96,40.79,No
CUST01404,Female,1,No,Yes,24,Yes,No,Fiber optic,No,No internet,No,Yes,No,No internet,One year,Yes,Bank transfer,78.88,1818.6,No
CUST01405,Female,0,No,No,3,No,Yes,Fiber optic,No,No internet,No,No,No,Yes,Month-to-month,No,Mailed check,58.98,21.61,Yes
CUST01406,Female,1,No,No,41,Yes,No,Fiber optic,Yes,No internet,Yes,Yes,Yes,Yes,One year,No,Mailed check,81.08,3386.0,No
CUST01407,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No internet,No,Yes,Month-to-month,Yes,Credit card,83.55,3019.74,Yes
CUST01408,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet,No internet,Yes,Yes,One year,No,Bank transfer,59.86,1087.95,No
CUST01409,Female,0,Yes,Yes,5,Yes,Yes,No,No,No,Yes,Yes,No,No internet,One year,Yes,Electronic check,40.73,112.41,No
CUST01410,Female,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet,Month-to-month,No,Electronic check,67.91,1501.67,Yes
CUST01411,Female,0,No,No,4,No,Yes,DSL,No,No,Yes,No internet,Yes,No,One year,Yes,Electronic check,55.62,293.57,No
CUST01412,Male,0,Yes,No,5,Yes,Yes,DSL,No internet,No internet,No,No,No,Yes,Month-to-month,No,Bank transfer,65.36,261.0,Yes
CUST01413,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet,Month-to-month,Yes,Mailed check,66.43,1372.86,No
CUST01414,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet,No internet,No,No internet,No,No internet,Month-to-month,Yes,Credit card,67.59,4808.47,Yes
CUST01415,Female,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No internet,No internet,Yes,No internet,Month-to-month,Yes,Credit card,99.17,5151.45,Yes
CUST01416,Male,0,No,No,21,Yes,Yes,No,No internet,Yes,Yes,Yes,No internet,Yes,Month-to-month,No,Electronic check,54.99,1001.63,No
CUST01417,Male,0,No,No,18,Yes,Yes,DSL,No internet,No,No internet,Yes,Yes,No,One year,No,Bank transfer,66.86,1246.09,No
CUST01418,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,62.38,4549.06,Yes
CUST01419,Male,0,No,No,19,No,Yes,Fiber optic,No,No internet,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.17,1264.48,Yes
CUST01420,Male,1,No,No,13,Yes,No,No,No,No,Yes,No,Yes,No,Two year,No,Mailed check,81.05,1238.12,No
CUST01421,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card,70.83,4012.25,No
CUST01422,Male,0,Yes,No,6,No,Yes,DSL,Yes,No,No,No internet,Yes,No internet,Month-to-month,Yes,Mailed check,59.04,418.29,Yes
CUST01423,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No internet,No,No,Yes,No,Month-to-month,Yes,Bank transfer,63.99,0.0,Yes
CUST01424,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No internet,No internet,No,No,Yes,Month-to-month,Yes,Mailed check,51.39,1118.25,No
CUST01425,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet,No,No internet,No internet,No,No,Month-to-month,Yes,Mailed check,65.3,238.03,Yes
CUST01426,Male,0,Yes,No,11,Yes,Yes,No,No internet,No internet,Yes,No,No,Yes,Two year,No,Credit card,52.32,693.82,No
CUST01427,Male,0,Yes,No,13,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,50.64,636.79,No
CUST01428,Female,0,Yes,Yes,19,Yes,No phone service,DSL,No,No,No internet,No,No,No,One year,Yes,Electronic check,68.49,1362.77,No
CUST01429,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,No,Two year,Yes,Electronic check,99.06,7163.89,No
CUST01430,Male,0,No,No,5,Yes,Yes,DSL,No internet,Yes,No internet,No,No,No,One year,Yes,Mailed check,62.6,368.37,No
CUST01431,Male,0,No,No,11,Yes,No,No,No internet,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.84,535.56,Yes
CUST01432,Female,1,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No internet,Yes,No internet,No,One year,No,Bank transfer,67.75,460.62,No
CUST01433,Female,0,Yes,No,22,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.0,1645.98,No
CUST01434,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card,55.58,1661.08,No
CUST01435,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet,Yes,No,Yes,No internet,No internet,Two year,Yes,Bank transfer,46.79,688.77,No
CUST01436,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No internet,No,Yes,Month-to-month,No,Electronic check,52.99,397.06,Yes
CUST01437,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet,Two year,Yes,Mailed check,53.8,1333.07,No
CUST01438,Female,0,Yes,Yes,18,No,Yes,DSL,No internet,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,105.13,1842.13,No
CUST01439,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No internet,Yes,No,No,Month-to-month,No,Electronic check,60.24,313.92,Yes
CUST01440,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No internet,No internet,No,No internet,One year,No,Bank transfer,45.32,527.62,Yes
CUST01441,Female,0,Yes,Yes,13,Yes,Yes,No,No,No,No internet,No internet,No internet,No internet,One year,Yes,Mailed check,71.77,818.49,No
CUST01442,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet,Yes,Two year,No,Bank transfer,120.0,8608.93,No
CUST01443,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet,Yes,Two year,No,Mailed check,64.73,2943.28,No
CUST01444,Male,0,No,No,31,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.63,1859.08,Yes
CUST01445,Male,1,No,No,52,Yes,Yes,No,No,Yes,No,No internet,Yes,Yes,One year,Yes,Mailed check,59.03,2987.83,No
CUST01446,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No internet,Yes,Yes,No,No internet,Two year,Yes,Bank transfer,61.29,1872.6,No
CUST01447,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,90.03,5125.38,No
CUST01448,Female,0,No,No,1,Yes,No phone service,DSL,No internet,No,No internet,No internet,No,No,One year,No,Bank transfer,45.46,104.98,No
CUST01449,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.46,719.43,No
CUST01450,Female,0,No,No,32,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.68,1390.35,Yes
CUST01451,Male,0,Yes,Yes,21,Yes,No phone service,No,Yes,No internet,Yes,No internet,No,No internet,Two year,No,Mailed check,65.17,1489.2,No
CUST01452,Female,0,Yes,No,4,Yes,Yes,No,Yes,No internet,No,No internet,No internet,Yes,Two year,Yes,Mailed check,42.65,288.82,No
CUST01453,Male,0,No,No,9,Yes,No,Fiber optic,No internet,No,No internet,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,84.91,721.17,Yes
CUST01454,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,55.3,206.58,No
CUST01455,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,41.83,125.88,No
CUST01456,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No internet,No,No internet,No,One year,No,Bank transfer,68.22,534.96,No
CUST01457,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,89.11,,No
CUST01458,Female,0,Yes,No,46,Yes,Yes,DSL,No internet,No,No,No internet,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,4663.92,Yes
CUST01459,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,52.2,1743.22,No
CUST01460,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet,Two year,Yes,Electronic check,52.53,2167.93,No
CUST01461,Male,0,No,Yes,51,Yes,Yes,DSL,No internet,Yes,No internet,No,No,No,One year,Yes,Credit card,56.08,2802.57,No
CUST01462,Male,0,Yes,No,12,Yes,Yes,No,Yes,No,Yes,No,No internet,No,Two year,Yes,Electronic check,66.49,786.35,No
CUST01463,Male,0,Yes,Yes,10,Yes,Yes,DSL,No internet,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,50.63,494.05,Yes
CUST01464,Male,0,No,No,1,Yes,Yes,No,No,No internet,No internet,No,No,No,Two year,No,Credit card,40.22,0.0,No
CUST01465,Female,0,Yes,Yes,63,Yes,No,No,No,No,Yes,No internet,No,No internet,Two year,Yes,Bank transfer,93.87,6169.67,No
CUST01466,Female,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No internet,Yes,Yes,Yes,One year,No,Electronic check,47.3,78.69,No
CUST01467,Female,0,Yes,Yes,32,Yes,Yes,No,No,No internet,No internet,Yes,No,Yes,Two year,Yes,Bank transfer,81.24,2490.59,No
CUST01468,Female,1,Yes,No,11,No,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,50.44,554.23,No
CUST01469,Male,0,No,No,71,Yes,Yes,No,Yes,No,No,No,No internet,No internet,Two year,Yes,Mailed check,80.29,5657.08,No
CUST01470,Male,0,Yes,No,13,Yes,Yes,No,No internet,Yes,Yes,No,No,No,One year,No,Bank transfer,77.31,977.2,No
CUST01471,Female,1,Yes,Yes,40,No,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.87,3185.79,Yes
CUST01472,Male,0,Yes,No,7,Yes,Yes,DSL,No internet,No,No,Yes,No internet,No,Month-to-month,Yes,Electronic check,38.01,181.77,Yes
CUST01473,Female,0,No,No,8,Yes,No,No,No,No,No,No internet,Yes,No internet,Month-to-month,No,Mailed check,76.72,420.53,No
CUST01474,Female,0,Yes,No,21,No,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.52,1603.96,Yes
CUST01475,Female,0,No,No,72,Yes,Yes,No,No internet,No,No,No,Yes,No,One year,Yes,Mailed check,107.58,7748.29,Yes
CUST01476,Male,0,Yes,No,17,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,32.87,501.11,No
CUST01477,Female,0,No,No,66,Yes,Yes,DSL,No,No internet,No,No,No,No,Two year,No,Bank transfer,87.49,5864.31,No
CUST01478,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No internet,No internet,Yes,No,No,One year,No,Mailed check,57.94,2139.62,No
CUST01479,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No internet,No internet,No,Yes,No internet,Month-to-month,Yes,Electronic check,59.92,2281.18,Yes
CUST01480,Male,1,Yes,No,13,No,Yes,DSL,Yes,No,No internet,Yes,No,No,Month-to-month,Yes,Credit card,76.14,1013.65,No
CUST01481,Male,0,Yes,No,11,Yes,No phone service,No,No,No internet,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,29.25,318.35,Yes
CUST01482,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,54.88,279.79,No
CUST01483,Male,0,Yes,No,72,No,No,Fiber optic,No internet,No,Yes,No internet,Yes,No,Month-to-month,Yes,Credit card,109.0,7708.55,Yes
CUST01484,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No internet,No internet,One year,Yes,Credit card,88.18,6460.53,No
CUST01485,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet,Yes,One year,No,Electronic check,82.4,2501.65,No
CUST01486,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,55.81,538.26,Yes
CUST01487,Male,0,Yes,Yes,6,No,Yes,DSL,No,Yes,Yes,No internet,No internet,No,Month-to-month,Yes,Mailed check,40.21,275.55,Yes
CUST01488,Male,0,No,No,72,No,No,Fiber optic,Yes,Yes,Yes,No internet,No,Yes,Month-to-month,No,Electronic check,114.95,8221.85,Yes
CUST01489,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No internet,No,No,No,No,Month-to-month,No,Electronic check,47.62,86.63,Yes
CUST01490,Male,1,Yes,No,44,Yes,No,Fiber optic,No,Yes,No internet,No internet,No,No internet,Month-to-month,Yes,Mailed check,63.11,2747.7,Yes
CUST01491,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,34.19,440.3,No
CUST01492,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,53.71,626.54,No
CUST01493,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,84.11,3531.11,Yes
CUST01494,Female,0,No,No,2,Yes,No phone service,Fiber optic,No internet,No,No,No,No internet,No,Month-to-month,No,Credit card,50.84,27.32,Yes
CUST01495,Male,1,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,42.54,328.31,No
CUST01496,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No internet,Yes,No internet,Yes,Yes,Month-to-month,No,Bank transfer,87.26,6270.97,Yes
CUST01497,Female,0,Yes,Yes,28,No,Yes,Fiber optic,No internet,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.36,2389.76,Yes
CUST01498,Male,0,No,No,33,Yes,No,DSL,No internet,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,64.59,2180.0,No
CUST01499,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,No internet,No,No,Yes,Month-to-month,Yes,Mailed check,88.85,3006.17,Yes
CUST01500,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,37.96,26.87,Yes
CUST01501,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet,No internet,No internet,No,No internet,Yes,Month-to-month,Yes,Electronic check,65.96,170.11,Yes
CUST01502,Female,1,Yes,Yes,16,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,75.26,1118.94,No
CUST01503,Male,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No internet,No internet,No internet,Month-to-month,Yes,Electronic check,63.42,,Yes
CUST01504,Male,1,No,No,12,Yes,Yes,DSL,No internet,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,72.68,888.05,Yes
CUST01505,Male,0,No,No,36,Yes,Yes,No,No,No internet,Yes,No,Yes,No,Two year,Yes,Credit card,63.07,2368.15,No
CUST01506,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No internet,No,No internet,No,Month-to-month,Yes,Bank transfer,54.5,0.0,Yes
CUST01507,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet,Yes,One year,Yes,Electronic check,66.1,1673.45,No
CUST01508,Female,0,Yes,Yes,0,Yes,Yes,No,No internet,No,No internet,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.11,3.74,Yes
CUST01509,Female,0,No,Yes,1,Yes,Yes,DSL,No,No internet,No internet,No,No,Yes,Month-to-month,Yes,Mailed check,54.88,69.46,Yes
